username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
MocFlavia;2017-10-29 16:03;0;0;"Welderup again #welderup #visit #mocflavia #maridolindoqueeuamo … https://www. instagram.com/p/Ba2YPnvjLnTN ZZIuIyb2WJ4rSj5cyANHPMgSUA0/ …";;;#welderup #visit #mocflavia #maridolindoqueeuamo;"924773700129390592";https://twitter.com/MocFlavia/status/924773700129390592
OneWayConz;2017-10-29 16:02;0;0;"F.O.C.U.S @Las Vegas Strip https://www. instagram.com/p/Ba2YH-GHTQ5/";;@Las;;"924773424488112130";https://twitter.com/OneWayConz/status/924773424488112130
reVampExtension;2017-10-29 16:02;0;0;"The beautiful Nina.... #weeklyblowout #extensionsforlife . CALL TODAY FOR YOUR FREE CONSULTATION… https://www. instagram.com/p/Ba2XzM8HPHp/";;;#weeklyblowout #extensionsforlife;"924773409732677632";https://twitter.com/reVampExtension/status/924773409732677632
RunAmokAmok;2017-10-29 16:01;0;0;"Out and about at the park! @Craig Ranch Regional Park https://www. instagram.com/p/Ba2YAYHgVKn/";;@Craig;;"924773169923108865";https://twitter.com/RunAmokAmok/status/924773169923108865
Malonzi;2017-10-29 16:01;0;0;"..... @Las Vegas, Nevada https://www. instagram.com/p/Ba2X-hNhzlO/";;@Las;;"924773111542829056";https://twitter.com/Malonzi/status/924773111542829056
CEOofTHEvip;2017-10-29 16:00;0;1;"Getting Ready to #TakeOver vegas Me and #Wifezzle #MenFlyInStyleToo … https://www. instagram.com/p/Ba2X8uenPCcZ a6kGR6IlgetkpQgYLrVLUCqWIo0/ …";;;#TakeOver #Wifezzle #MenFlyInStyleToo;"924773060158349312";https://twitter.com/CEOofTHEvip/status/924773060158349312
djikaika;2017-10-29 16:00;0;0;"New product demo/workshop #Roland #BlendLasVegas @blendvegas @djavionyx @BLEND DJ Institute https://www. instagram.com/p/Ba2XuTbBzHx/";;@blendvegas @djavionyx @BLEND;#Roland #BlendLasVegas;"924773017447579648";https://twitter.com/djikaika/status/924773017447579648
ThaAudioUnit;2017-10-29 16:00;0;0;"Savage Unit who wanna play @the D Las Vegas https://www. instagram.com/p/Ba2X5bSHNPT/";;@the;;"924772926657789952";https://twitter.com/ThaAudioUnit/status/924772926657789952
macailycutler;2017-10-29 15:58;0;0;"Today Truman asked if he could be the next to bare his testimony in church today... He is such a… https://www. instagram.com/p/Ba2XqVVlypE/";;;;"924772409730895872";https://twitter.com/macailycutler/status/924772409730895872
liviejoy333;2017-10-29 15:57;0;0;"AXO wedding weekend #bunnyfamily #vegas @JW Marriott Las Vegas Resort & Spa https://www. instagram.com/p/Ba2XkzfA5ef/";;@JW;#bunnyfamily #vegas;"924772272426180608";https://twitter.com/liviejoy333/status/924772272426180608
ImThePearl;2017-10-29 15:57;0;0;"Mesmerizing dancer at Omnia nightclub last night in Vegas #omnianightclub #dancer #Vegas #party … https://www. instagram.com/p/Ba2XOnChDa4/";;;#omnianightclub #dancer #Vegas #party;"924772237881655297";https://twitter.com/ImThePearl/status/924772237881655297
Timothy_Erbil;2017-10-29 15:57;0;0;"Football and the newest member of the family. Life is pretty good. @Henderson, Nevada https://www. instagram.com/p/Ba2Xk9MBZs6/";;@Henderson;;"924772230973874177";https://twitter.com/Timothy_Erbil/status/924772230973874177
Letzgitit;2017-10-29 15:57;0;0;"Today Party Sundays with Me therealmaddmaxx & @tilly_till at library_lv #thelibrary Nightclub… https://www. instagram.com/p/Ba2XkpQHUwE/";;@tilly_till;#thelibrary;"924772215433940993";https://twitter.com/Letzgitit/status/924772215433940993
MelanieLevitz;2017-10-29 15:57;0;0;"They asked ME to sign my #autograph WOW what an honor Thank you #LittleBlueSign to… https://www. instagram.com/p/Ba2XJ-ogTYn/";;;#autograph #LittleBlueSign;"924772188510490624";https://twitter.com/MelanieLevitz/status/924772188510490624
DJMrDigital;2017-10-29 15:57;0;0;"Download my new song now. http://www. soundcloud.com/mrdigitaloffic ial/jiggly … #jigglypuff #mrdigital #DJ … https://www. instagram.com/p/Bac0ws1h0cA/";;;#jigglypuff #mrdigital #DJ;"924772137029832704";https://twitter.com/DJMrDigital/status/924772137029832704
djjuneb;2017-10-29 15:56;0;0;"Domingo es para la familia y como familia la 99.3 siempre está aquí en el Rincón Catracho con… https://www. instagram.com/p/Ba2XgcdndJU/";;;;"924772068226453507";https://twitter.com/djjuneb/status/924772068226453507
DanMcElhattan3;2017-10-29 15:56;0;0;"I know jack. #halloween #jackskellington #diy @Mountains Edge https://www. instagram.com/p/Ba2XfBTjVCU/";;@Mountains;#halloween #jackskellington #diy;"924772033384157184";https://twitter.com/DanMcElhattan3/status/924772033384157184
Letzgitit;2017-10-29 15:56;0;0;"Today Party Today with Me 10/29 therealmaddmaxx & @tilly_till at library_lv #thelibrary … https://www. instagram.com/p/Ba2Xd6Vneod/";;@tilly_till;#thelibrary;"924771987054047232";https://twitter.com/Letzgitit/status/924771987054047232
Malonzi;2017-10-29 15:55;0;1;"Between him and his wife, the gentleman in the middle Vaughn Johnson, they had 6 Jobs (Trust me… https://www. instagram.com/p/Ba2XYR5BCMa/";;;;"924771804127698944";https://twitter.com/Malonzi/status/924771804127698944
Letzgitit;2017-10-29 15:55;0;0;"Rage Party Tonight with Me 10/29 @aboveandbeyond at @hakkasanlv #hakkasanlv Nightclub Lets Git… https://www. instagram.com/p/Ba2XT-pnhOF/";;@aboveandbeyond @hakkasanlv;#hakkasanlv;"924771650284920838";https://twitter.com/Letzgitit/status/924771650284920838
Letzgitit;2017-10-29 15:54;0;0;"Wayne Party Tonight with Me 10/29 @liltunechi at @draislv #draislv Nightclub Lets Git It inside… https://www. instagram.com/p/Ba2XLJVHBLv/";;@liltunechi @draislv;#draislv;"924771470131318784";https://twitter.com/Letzgitit/status/924771470131318784
RAIDERNATlON;2017-10-29 15:54;0;0;"#Raiders vs. Bills second half open thread http:// j.mp/2yV4MbJ #RAIDERNATION #NFL pic.twitter.com/D9bhtyc1Rj";;;#Raiders #RAIDERNATION #NFL;"924771468709265408";https://twitter.com/RAIDERNATlON/status/924771468709265408
andresilvaphoto;2017-10-29 15:52;0;1;"pbr @South Point Arena & Equestrian Center https://www. instagram.com/p/Ba2W-0kB-Ko/";;@South;;"924770910757781504";https://twitter.com/andresilvaphoto/status/924770910757781504
AnthonyRCrosby;2017-10-29 15:52;0;0;"Roller Coastering time!! @New York - New York Hotel & Casino Las Vegas https://www. instagram.com/p/Ba2W5oIjvOo/";;@New;;"924770898376298499";https://twitter.com/AnthonyRCrosby/status/924770898376298499
dyanna1231;2017-10-29 15:51;0;0;"Let’s go Cowboys #dallascowboys @Las Vegas Strip https://www. instagram.com/p/Ba2W3GBgzlE/";;@Las;#dallascowboys;"924770662698377224";https://twitter.com/dyanna1231/status/924770662698377224
PYTye;2017-10-29 15:51;0;0;"For Your Eyes Only #lasvegasmakeup #VegasMUA #ProfessionalMUA #licensedmakeupartist … https://www. instagram.com/p/Ba2W2_MDDXt/";;;#lasvegasmakeup #VegasMUA #ProfessionalMUA #licensedmakeupartist;"924770652703387648";https://twitter.com/PYTye/status/924770652703387648
Can_YOu_Not;2017-10-29 15:51;1;2;"Vegas was so awesome! Big thanks to @pop2life Carly had everything so well planned out! Such a… https://www. instagram.com/p/Ba2W20PhWLC/";;@pop2life;;"924770643261796352";https://twitter.com/Can_YOu_Not/status/924770643261796352
ThePamelaPamela;2017-10-29 15:51;0;1;"I hit the jackpot with this guy Celebrating our 3yr anniv in Vegas! #vivalasvegas #bellagio … https://www. instagram.com/p/Ba2W1FLFHue/";;;#vivalasvegas #bellagio;"924770583715373056";https://twitter.com/ThePamelaPamela/status/924770583715373056
MurraySawChuck;2017-10-29 15:50;7;5;"Back @phvegas showtime here we go!!! @Planet Hollywood Resort & Casino https://www. instagram.com/p/Ba2WxjCBqCr/";;@phvegas @Planet;;"924770466958577665";https://twitter.com/MurraySawChuck/status/924770466958577665
asadsheikh1977;2017-10-29 15:50;0;0;"I'm at ARIA Resort & Casino - @arialv in Las Vegas, NV https://www. swarmapp.com/c/7yaOd8gtTvQ";;@arialv;;"924770406724194305";https://twitter.com/asadsheikh1977/status/924770406724194305
boogiechild5820;2017-10-29 15:49;0;0;"I'm at Boulder Highway & Greenway Road in Henderson, NV https://www. swarmapp.com/c/4Li2nWgJIN4";;;;"924770248150212608";https://twitter.com/boogiechild5820/status/924770248150212608
ChampTravEsc;2017-10-29 15:49;0;0;"ladyscorpi0 it's your 50th day! -- #LisasBdayBash2017 #Vegas #Birthday #ScorpioSeason @Las… https://www. instagram.com/p/Ba2Wo1TBisE/";;@Las;#LisasBdayBash2017 #Vegas #Birthday #ScorpioSeason;"924770162645110784";https://twitter.com/ChampTravEsc/status/924770162645110784
Kira_Anne_Ho;2017-10-29 15:48;0;0;"I'm at Gordon Ramsay Fish & Chips - @gordonramsaygrp in Las Vegas, NV https://www. swarmapp.com/c/2rTyJy0KDwh";;@gordonramsaygrp;;"924769955270324224";https://twitter.com/Kira_Anne_Ho/status/924769955270324224
PiN3APPL3z808;2017-10-29 15:48;0;1;". . . #halloween #costumes #cuzcan #boinkgang #goodvibesonly #vibewithme #lookintomyeyes … https://www. instagram.com/p/Ba2WiGLFsM-/";;;#halloween #costumes #cuzcan #boinkgang #goodvibesonly #vibewithme #lookintomyeyes;"924769943618383872";https://twitter.com/PiN3APPL3z808/status/924769943618383872
fityak;2017-10-29 15:48;0;0;"#slashandaxl a #gypsy and a #hippie walk down #freemontstreet ...nothing strange here! Fun times… https://www. instagram.com/p/Ba2WgOEBDYY/";;;#slashandaxl #gypsy #hippie #freemontstreet;"924769872633982976";https://twitter.com/fityak/status/924769872633982976
GinaShabazz;2017-10-29 15:47;0;0;"It’s a hazy lazy Sunday....I need some motivation #sleepinginmybed #lazysunday #cantgetup … https://www. instagram.com/p/Ba2WajUByR4/";;;#sleepinginmybed #lazysunday #cantgetup;"924769676244086785";https://twitter.com/GinaShabazz/status/924769676244086785
DwainBirtcher;2017-10-29 15:47;0;0;"Just posted a photo @The Cosmopolitan of Las Vegas https://www. instagram.com/p/Ba2WY_RFA5hH MetEweged_0Q8E1ILdsC3csz4Y0/ …";;@The;;"924769619545505792";https://twitter.com/DwainBirtcher/status/924769619545505792
Gnome_Games;2017-10-29 15:47;0;0;"Queen of Tokyo @Bally's Convention Center https://www. instagram.com/p/Ba2WXoiB1lg/";;@Bally;;"924769579439554560";https://twitter.com/Gnome_Games/status/924769579439554560
angel_callejas;2017-10-29 15:46;0;1;"I'm at Grand Canal Shoppes - @shopgrandcanal in Las Vegas, NV https://www. swarmapp.com/c/aO3ilsGpzvQ";;@shopgrandcanal;;"924769378159210496";https://twitter.com/angel_callejas/status/924769378159210496
Wesswitted;2017-10-29 15:45;0;0;"TONIGHT! TONIGHT! TONIGHT! #HennyHalloween inside Artisan Hotel. Doors Open at 1030. All Ladies… https://www. instagram.com/p/Ba2WPuEFY_f/";;;#HennyHalloween;"924769311377448960";https://twitter.com/Wesswitted/status/924769311377448960
roos2you;2017-10-29 15:45;0;0;"Despereaux says, Happy National Cat Day #cats #rescue #houseofthemisfits #meow #nationalcatday … https://www. instagram.com/p/Ba2WJUZhFRy/";;;#cats #rescue #houseofthemisfits #meow #nationalcatday;"924769078350368773";https://twitter.com/roos2you/status/924769078350368773
tmj_las_jobs;2017-10-29 15:44;0;0;"We're #hiring ! Click to apply: Shift Supervisor Management Trainee - http:// bit.ly/2h3trhl #NorthLasVegas , NV #Job #Jobs #CareerArc";;;#hiring #NorthLasVegas #Job #Jobs #CareerArc;"924768898855026688";https://twitter.com/tmj_las_jobs/status/924768898855026688
MsChInA805;2017-10-29 15:44;0;0;"#twentyfine #lovingit #sincity @Las Vegas Strip https://www. instagram.com/p/Ba2WDWeFghL4 WnKqp6nMO88NkZsU_Vk6gvy7BQ0/ …";;@Las;#twentyfine #lovingit #sincity;"924768871189532673";https://twitter.com/MsChInA805/status/924768871189532673
CBMcGuffey;2017-10-29 15:43;0;0;"Here's to the girl who's always had my back!! #QuallsToTheWall … https://www. instagram.com/p/Ba2WBMEjAH1y PjXw0XnBK181I3xhmH3OPVTMTQ0/ …";;;#QuallsToTheWall;"924768793754263552";https://twitter.com/CBMcGuffey/status/924768793754263552
FranzyLeising;2017-10-29 15:42;0;0;"My best friend is getting married in December and we just had a blast in Las Vegas for his… https://www. instagram.com/p/Ba2V3HjDa-6/";;;;"924768448579809285";https://twitter.com/FranzyLeising/status/924768448579809285
SherryPCMO;2017-10-29 15:41;0;0;"I'm at New York-New York Hotel & Casino - @nynyvegas in Las Vegas, NV https://www. swarmapp.com/c/fjmCf6Gx0r9";;@nynyvegas;;"924768181339779074";https://twitter.com/SherryPCMO/status/924768181339779074
pumptrainer;2017-10-29 15:40;0;2;"The amazing Les Mills RPM 77 class from yesterday's Las Vegas Super… https://www. instagram.com/p/Ba2VppPj0Ywu UVmayfWPEbMlt-5_MtFwN6iGMY0/ …";;;;"924767994290376704";https://twitter.com/pumptrainer/status/924767994290376704
doraisabel;2017-10-29 15:39;0;1;"Pumpkin Head @Pumpkin Patch https://www. instagram.com/p/Ba2ViT3Dgqm- zs8i80cWE7dcUrp0Z1EJ7aiSWE0/ …";;@Pumpkin;;"924767739323060224";https://twitter.com/doraisabel/status/924767739323060224
mztbtm;2017-10-29 15:38;0;0;"Happy “SUMIN SAGINAW” Sunday! #S .A.G.I.N.A.W. #SomewhereAGiftIsNaturallyAWin #SaginawStyleTacos … https://www. instagram.com/p/Ba2VJ5PBdcR/";;;#S #SomewhereAGiftIsNaturallyAWin #SaginawStyleTacos;"924767496422297601";https://twitter.com/mztbtm/status/924767496422297601
makenamorden;2017-10-29 15:38;0;0;"you shoulda seen the other guy @MGM Grand Garden Arena https://www. instagram.com/p/Ba2VLQVlkUl/";;@MGM;;"924767493524246533";https://twitter.com/makenamorden/status/924767493524246533
PYTye;2017-10-29 15:36;0;0;"#motd #Anniversary #filteron #filteroff #iDomakeup #makepguru #vegasmua #lasvegasmakeupartist … https://www. instagram.com/p/Ba2VMnNjI3J/";;;#motd #Anniversary #filteron #filteroff #iDomakeup #makepguru #vegasmua #lasvegasmakeupartist;"924766995123458054";https://twitter.com/PYTye/status/924766995123458054
mariodrifter;2017-10-29 15:36;0;0;"I'm at McCarran International Airport - @lasairport in Las Vegas, NV https://www. swarmapp.com/c/9wf0bx4jikF";;@lasairport;;"924766903863824385";https://twitter.com/mariodrifter/status/924766903863824385
boogiechild5820;2017-10-29 15:35;0;0;"I'm at Water Street District in Henderson, NV https://www. swarmapp.com/c/fyaG4UV5lA4";;;;"924766699529830400";https://twitter.com/boogiechild5820/status/924766699529830400
993patron;2017-10-29 15:35;0;0;"Lunch with the cousins ! @Firefly Tapas https://www. instagram.com/p/Ba2VBRFFWUh/";;@Firefly;;"924766611378135040";https://twitter.com/993patron/status/924766611378135040
BerganholiProdt;2017-10-29 15:35;0;0;"Halloween mood #preparingmyself #halloweencostume #chocolate #candies #spooky @… https://www. instagram.com/p/Ba2VABsFFCM/";;@;#preparingmyself #halloweencostume #chocolate #candies #spooky;"924766553626808320";https://twitter.com/BerganholiProdt/status/924766553626808320
aBEEEAST;2017-10-29 15:34;0;0;"millennials: are you supposed to be cardi b? me: how dare you not see my band-aid. it’s… https://www. instagram.com/p/Ba2U93AgjHp/";;;;"924766491781709825";https://twitter.com/aBEEEAST/status/924766491781709825
MissRomina;2017-10-29 15:32;0;0;"Russell from Up and Little Minions working @crazyhorse3lv Disney Pixar themed night. #Up … https://www. instagram.com/p/Ba2UuLGA3ip/";;@crazyhorse3lv;#Up;"924765952796954625";https://twitter.com/MissRomina/status/924765952796954625
lamainethetrain;2017-10-29 15:31;0;0;"#vegas #wilmingtonnc #wrightsvillebeach @The Grandview at Las Vegas https://www. instagram.com/p/Ba2UihvlY19/";;@The;#vegas #wilmingtonnc #wrightsvillebeach;"924765539603398656";https://twitter.com/lamainethetrain/status/924765539603398656
maralenzzz;2017-10-29 15:30;0;2;"WASHED BY THE WATER!!!! So much to be thankful for on this Sunday. Got to publicly share my… https://www. instagram.com/p/Ba2UbzAlNbe/";;;;"924765386800689152";https://twitter.com/maralenzzz/status/924765386800689152
Noel_Noriega;2017-10-29 15:30;0;0;"Jay Z is prolly Illuminati but he still the GOAT. @T-Mobile Arena https://www. instagram.com/p/Ba2UcZ1FpU5/";;@T;;"924765326688051200";https://twitter.com/Noel_Noriega/status/924765326688051200
SiaSynn;2017-10-29 15:28;0;1;"Just got a pair of spectacles so expect to see me snapping a lot more often! Follow me xoxo @… https://www. instagram.com/p/Ba2UNKClAKq/";;@;;"924764811568865281";https://twitter.com/SiaSynn/status/924764811568865281
BumpsHollywood;2017-10-29 15:27;0;0;"Shout out to wolfgangpucklv for the bomb #vegan and great service! @Wolfgang Puck Bar & Grill… https://www. instagram.com/p/Ba2UL5vBPVC/";;@Wolfgang;#vegan;"924764768908529665";https://twitter.com/BumpsHollywood/status/924764768908529665
PhilenaCarter;2017-10-29 15:27;0;2;"Performed at The Space! Great venue. #fashion #show #ukulele #singing #live #music @The Space LV https://www. instagram.com/p/Ba2ULIWhrjG/";;@The;#fashion #show #ukulele #singing #live #music;"924764751132893184";https://twitter.com/PhilenaCarter/status/924764751132893184
heywh0sthatguy;2017-10-29 15:26;0;0;"Molly and I carved our first pumpkin and it turned out pretty spooky @Halloween Town https://www. instagram.com/p/Ba2T-x6grUz/";;@Halloween;;"924764329005764608";https://twitter.com/heywh0sthatguy/status/924764329005764608
NieveMalandra;2017-10-29 15:25;0;1;"#popup #popupshop thespacelv today @markshunock doing some shopping @The Space LV https://www. instagram.com/p/Ba2T6Tol5GR/";;@markshunock @The;#popup #popupshop;"924764169118896128";https://twitter.com/NieveMalandra/status/924764169118896128
boxboxbetty;2017-10-29 15:24;0;1;"Spent 6 hrs in #thenarrows , waddling for 8.5 miles. My biggest fear was not falling into the… https://www. instagram.com/p/Ba2T0ayDv2E/";;;#thenarrows;"924763965070045184";https://twitter.com/boxboxbetty/status/924763965070045184
larrynelson;2017-10-29 15:24;0;0;"See ya #Vegas ! Until next time... (@McCarran International Airport - @lasairport in Las Vegas, NV) https://www. swarmapp.com/c/gA6uRR8jOs2";;@McCarran @lasairport;#Vegas;"924763857498853377";https://twitter.com/larrynelson/status/924763857498853377
Shiane_renee;2017-10-29 15:22;0;0;"Today’s card of the day is Stay True and be in YOUR power! ... Understand that we have the… https://www. instagram.com/p/Ba2TlufDKa7/";;;;"924763453352566785";https://twitter.com/Shiane_renee/status/924763453352566785
SunriseManor;2017-10-29 15:22;0;0;"temperature up 79°F -> 82°F wind 3mph -> 4mph";;;;"924763408389435393";https://twitter.com/SunriseManor/status/924763408389435393
BrandonMondido;2017-10-29 15:21;0;0;"I'm so excited for my friend's parents, who are also my clients. Here's a pic of the progress of… https://www. instagram.com/p/Ba2Tbp9AApM/";;;;"924763115102670848";https://twitter.com/BrandonMondido/status/924763115102670848
SweetFreeman;2017-10-29 15:20;0;0;"In order to see #TheView you MUST have #VISION !!! @Las Vegas Strip https://www. instagram.com/p/Ba2TYZvFNOJ/";;@Las;#TheView #VISION;"924762998274584576";https://twitter.com/SweetFreeman/status/924762998274584576
extremeoffroad;2017-10-29 15:20;0;0;"Little teaser from our photo shoot the other night!!! Thanks to scott_poncher from updownair for… https://www. instagram.com/p/Ba2TVzPHH-2/";;;;"924762952221249536";https://twitter.com/extremeoffroad/status/924762952221249536
erikkabik;2017-10-29 15:20;1;2;"Thank You TAB! Photos from night 2 @treyanastasio Band at @bbowlvegas on 10/28 #halloween2017 … https://www. instagram.com/p/Ba2TSq6DFA3/";;@treyanastasio @bbowlvegas;#halloween2017;"924762808591503361";https://twitter.com/erikkabik/status/924762808591503361
_LasVegasNV;2017-10-29 15:19;0;0;"at 2:56pm: temperature up 77°F -> 82°F humidity down 22% -> 17% wind 3mph -> 8mph";;;;"924762566542241792";https://twitter.com/_LasVegasNV/status/924762566542241792
Iam_Brav3Heart;2017-10-29 15:17;0;0;"“Spend your days CHASING your dreams so that you don’t have to spend… https://www. instagram.com/p/Ba2S8BBhJr7a luqWqMNrsqbmW-_esDp_DQlJ5Q0/ …";;;;"924762018191732737";https://twitter.com/Iam_Brav3Heart/status/924762018191732737
Razor_Ray15;2017-10-29 15:16;0;0;"Let's Go !!! Tournament Time. #younglion #goray #myson #proudofyou #daddysboy #getit @The… https://www. instagram.com/p/Ba2S18tDPlg/";;@The;#younglion #goray #myson #proudofyou #daddysboy #getit;"924761827342454784";https://twitter.com/Razor_Ray15/status/924761827342454784
paul_jantzen12;2017-10-29 15:15;0;1;"Happy Oktoberfest #beir #oktoberfest #german @Hofbrauhaus Las Vegas https://www. instagram.com/p/Ba2Sy6BgX69/";;@Hofbrauhaus;#beir #oktoberfest #german;"924761703291740160";https://twitter.com/paul_jantzen12/status/924761703291740160
BumpsHollywood;2017-10-29 15:14;0;0;"Shoutout to #sprinklescupcakes for the #vegan #redvelcetcupcake @Sprinkles Las Vegas https://www. instagram.com/p/Ba2SrR-h6pu/";;@Sprinkles;#sprinklescupcakes #vegan #redvelcetcupcake;"924761445929234433";https://twitter.com/BumpsHollywood/status/924761445929234433
BunnyKrusher;2017-10-29 15:13;0;0;"They never had any “Bort” plates here @Las Vegas, Nevada https://www. instagram.com/p/Ba2SlXqF10fW ktbWk9JkYP6QVB7MtFR1eoCzqs0/ …";;@Las;;"924761251888197632";https://twitter.com/BunnyKrusher/status/924761251888197632
primalwheels;2017-10-29 15:13;0;0;"Top fuel Las Vegas #topfuel #nhra #drag #quick @The Strip at Las Vegas Motor Speedway https://www. instagram.com/p/Ba2E1kxlPph/";;@The;#topfuel #nhra #drag #quick;"924761231600246786";https://twitter.com/primalwheels/status/924761231600246786
Ginny_Priebe;2017-10-29 15:13;0;0;"Unicorn meets mermaid #Magical • • #Nails #NailPorn #Acrylic #Square #Gel #BeGelous … https://www. instagram.com/p/Ba2SfTWhjA7/";;;#Magical #Nails #NailPorn #Acrylic #Square #Gel #BeGelous;"924761051534581760";https://twitter.com/Ginny_Priebe/status/924761051534581760
Tom_Vibe;2017-10-29 15:11;0;0;"#joelrobuchon #lasvegas #food #nofoodporn #instafood #yummy #amazing #instagood #photooftheday … https://www. instagram.com/p/Ba2SV3alD7y/";;;#joelrobuchon #lasvegas #food #nofoodporn #instafood #yummy #amazing #instagood #photooftheday;"924760712014004224";https://twitter.com/Tom_Vibe/status/924760712014004224
EmilyLewis_NV;2017-10-29 15:11;0;0;"Perfect day for a walk in the #park #henderson #nevada #sunday @Cornerstone Park https://www. instagram.com/p/Ba2SPz_l1_f/";;@Cornerstone;#park #henderson #nevada #sunday;"924760512507740160";https://twitter.com/EmilyLewis_NV/status/924760512507740160
CMBoorns;2017-10-29 15:10;1;1;"Benjamin atop the famous Frank Kasella gorilla #gorilla #vegas #sundaybbq #spanishhills @… https://www. instagram.com/p/Ba2SMoYj3u8/";;@;#gorilla #vegas #sundaybbq #spanishhills;"924760392382996480";https://twitter.com/CMBoorns/status/924760392382996480
p4esse;2017-10-29 15:07;0;0;"Me and the Super dj Vixen after dj set in Tempo Afterhours !!! See u Saturday at Juice Beets… https://www. instagram.com/p/Ba2R47_nhoZ/";;;;"924759713908011008";https://twitter.com/p4esse/status/924759713908011008
Jus_Drew;2017-10-29 15:07;0;0;"#Randomelevatorrides @Stratosphere Las Vegas https://www. instagram.com/p/Ba2RtyDHsbg1 9KoxOmNXUdO8mwK84vIZneLbqA0/ …";;@Stratosphere;#Randomelevatorrides;"924759666701168640";https://twitter.com/Jus_Drew/status/924759666701168640
MattMortensenLV;2017-10-29 15:07;0;0;"Look how clean we were!! 20 after this we were covered head to toe in mud! What an awesome… https://www. instagram.com/p/Ba2R2oEHspD/";;;;"924759640671264768";https://twitter.com/MattMortensenLV/status/924759640671264768
BrianMeasel;2017-10-29 15:07;0;3;"Unloading tabcar1 @semashow Keith, it was a pleasure bringing #Incense to Vegas. Have a great… https://www. instagram.com/p/Ba2QUA4lW_X/";;@semashow;#Incense;"924759547041996800";https://twitter.com/BrianMeasel/status/924759547041996800
HDpropertiesLA;2017-10-29 15:05;0;0;"I’ve always loved these “leaning towers of Vegas” in City Center. #architecturelovers #modern … https://www. instagram.com/p/Ba2Rn3Xh2G0/";;;#architecturelovers #modern;"924759142224531457";https://twitter.com/HDpropertiesLA/status/924759142224531457
eann9193;2017-10-29 15:05;0;2;"I'm at Lee's Discount Liquor - @leesdiscountliq in Henderson, NV https://www. swarmapp.com/c/lk6gUEerIbG";;@leesdiscountliq;;"924759093113446400";https://twitter.com/eann9193/status/924759093113446400
Marcus2braids;2017-10-29 15:04;0;3;"Beauty and the beast.....missing my beauty though @Wynn Las Vegas https://www. instagram.com/p/Ba2RYoKA2OC/";;@Wynn;;"924758840926724097";https://twitter.com/Marcus2braids/status/924758840926724097
1MarielCampos;2017-10-29 15:02;0;0;"L O V E this moment @Caesars Palace https://www. instagram.com/p/Ba2RRNvFAGt/";;@Caesars;;"924758350893424640";https://twitter.com/1MarielCampos/status/924758350893424640
CrystaL777BLue7;2017-10-29 15:02;3;5;"@starcrystal777 @CrystaL777BLue L VE… https://www. instagram.com/p/BayaVUYhw2O/";;@starcrystal777 @CrystaL777BLue;;"924758326235234305";https://twitter.com/CrystaL777BLue7/status/924758326235234305
carol_ash;2017-10-29 15:01;0;1;"Die. Just die!! #pumpkinspicesucks @Target Store Las-Vegas-Flamingo https://www. instagram.com/p/Ba2RHXbAi_N/";;@Target;#pumpkinspicesucks;"924758019753291776";https://twitter.com/carol_ash/status/924758019753291776
roastturkeyclub;2017-10-29 15:00;0;0;"A beautiful Sunday to have a friendly competition... @Seasonal Adventures Pumpkin Patch https://www. instagram.com/p/Ba2RDOnFLOj/";;@Seasonal;;"924757873116160000";https://twitter.com/roastturkeyclub/status/924757873116160000
Chloooable;2017-10-29 15:00;0;0;"Last day of relaxation! #poollife #sunshine #lasvegas @Treasure… https://www. instagram.com/p/Ba2RBYIA5lSk n_UMuvFePc_EjLiHvEGjB46_nk0/ …";;@Treasure;#poollife #sunshine #lasvegas;"924757811707424768";https://twitter.com/Chloooable/status/924757811707424768
20Katrinaa;2017-10-29 14:59;0;1;"Out of all the #famous #hairshows I have walked, #TIGI is 'definitely my #favorite . #Repost … https://www. instagram.com/p/Bawb7lSgOji/";;;#famous #hairshows #TIGI #favorite #Repost;"924757679855190016";https://twitter.com/20Katrinaa/status/924757679855190016
NTKUSTOMS;2017-10-29 14:59;1;1;"Lots of cleaning before 2017 battle the Builder #competition starts at this yrs #botb #2017botb … https://www. instagram.com/p/Ba2QANBhPY-/";;;#competition #botb #2017botb;"924757620434587649";https://twitter.com/NTKUSTOMS/status/924757620434587649
_Miss_Cheryl;2017-10-29 14:59;0;0;"Date night @Wynn Las Vegas https://www. instagram.com/p/Ba2Q7clBKId/";;@Wynn;;"924757620342353925";https://twitter.com/_Miss_Cheryl/status/924757620342353925
Chloooable;2017-10-29 14:58;0;0;"For Chester #jayz444 #lasvegas @T-Mobile Arena https://www. instagram.com/p/Ba2Q3XEgsukt XCjIK8H7_YTnio-4JAgloaPguE0/ …";;@T;#jayz444 #lasvegas;"924757470907547648";https://twitter.com/Chloooable/status/924757470907547648
EvergreenMMJ;2017-10-29 14:56;0;2;"Lavender Vanilla massage oil. #EvergreenOrganix topicals available at your favorite local… https://www. instagram.com/p/Ba2QnQ4Hju8/";;;#EvergreenOrganix;"924756907365105665";https://twitter.com/EvergreenMMJ/status/924756907365105665
Kira_Anne_Ho;2017-10-29 14:56;0;1;"I'm at @CanyonRanch SpaClub Las Vegas in Las Vegas, NV https://www. swarmapp.com/c/ganSUnU6TNH";;@CanyonRanch;;"924756831968415745";https://twitter.com/Kira_Anne_Ho/status/924756831968415745
